name,eval_task_name,model_name,task_name,epochs,batch_size,learning_rate,weight_decay,warmup_steps,max_seq_length,do_lower_case,training_time,accuracy,eval_time,z_amb_precision,z_amb_recall,z_amb_f1-score,z_amb_support,z_minus_m_precision,z_minus_m_recall,z_minus_m_f1-score,z_minus_m_support,z_plus_m_precision,z_plus_m_recall,z_plus_m_f1-score,z_plus_m_support,z_zero_precision,z_zero_recall,z_zero_f1-score,z_zero_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,model_size,memory,parameters
multiemo_en_Nproducts_sentence-run-4,multiemo_en_products_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nproducts_sentence,4,16,5e-05,0.01,0,128,True,285.255192,0.5808625336927223,0.444201,0.543859649122807,0.2366412213740458,0.3297872340425533,131,0.6869565217391305,0.688953488372093,0.6879535558780842,344,0.7843137254901961,0.6185567010309279,0.69164265129683,194,0.22994652406417113,0.589041095890411,0.33076923076923076,73,0.5612691051040761,0.5332981266668694,0.5100381679966746,742,0.6421854670015245,0.5808625336927223,0.5905430984897228,742,57437831,57410096,14351500
multiemo_en_Nproducts_sentence-run-5,multiemo_en_products_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nproducts_sentence,4,16,5e-05,0.01,0,128,True,286.802584,0.5768194070080862,0.377861,0.5737704918032787,0.26717557251908397,0.3645833333333333,131,0.6811594202898551,0.6831395348837209,0.6821480406386067,344,0.8013698630136986,0.6030927835051546,0.6882352941176471,194,0.21578947368421053,0.5616438356164384,0.311787072243346,73,0.5680223121977607,0.5287629316310994,0.5116884350832333,742,0.6478452291233754,0.5768194070080862,0.5912364501063817,742,57437831,57410096,14351500
multiemo_en_Nreviews_sentence-run-1,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nreviews_sentence,4,16,5e-05,0.01,0,128,True,339.222181,0.4901185770750988,0.160764,0.8260869565217391,0.34545454545454546,0.4871794871794872,110,0.3448275862068966,0.75,0.4724409448818898,40,0.6,0.5930232558139535,0.5964912280701755,86,0.14285714285714285,0.29411764705882354,0.1923076923076923,17,0.4784429213964446,0.4956488620818306,0.4371048381098112,253,0.627238103139283,0.4901185770750988,0.5021931137086365,253,57437831,57410096,14351500
multiemo_en_Nreviews_sentence-run-2,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nreviews_sentence,4,16,5e-05,0.01,0,128,True,306.000183,0.45454545454545453,0.120544,0.75,0.3,0.4285714285714285,110,0.3780487804878049,0.775,0.5081967213114754,40,0.6025641025641025,0.5465116279069767,0.573170731707317,86,0.08163265306122448,0.23529411764705882,0.12121212121212122,17,0.453061384028283,0.46420143638850886,0.4077877507005855,253,0.5961668740793116,0.45454545454545453,0.4696601382717449,253,57437831,57410096,14351500
multiemo_en_Nreviews_sentence-run-3,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nreviews_sentence,4,16,5e-05,0.01,0,128,True,314.48858,0.49407114624505927,0.141737,0.8181818181818182,0.32727272727272727,0.4675324675324675,110,0.32673267326732675,0.825,0.46808510638297873,40,0.765625,0.5697674418604651,0.6533333333333333,86,0.1590909090909091,0.4117647058823529,0.22950819672131148,17,0.5174076001350135,0.5334512187538863,0.45461477599252276,253,0.678330444210429,0.49407114624505927,0.5147837221139112,253,57437831,57410096,14351500
multiemo_en_Nreviews_sentence-run-4,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nreviews_sentence,4,16,5e-05,0.01,0,128,True,329.278922,0.4743083003952569,0.133566,0.7115384615384616,0.33636363636363636,0.45679012345679015,110,0.36470588235294116,0.775,0.49600000000000005,40,0.6,0.5581395348837209,0.5783132530120482,86,0.1111111111111111,0.23529411764705882,0.1509433962264151,17,0.4468388637506284,0.47619932222360406,0.4205116931738133,253,0.5784440907203056,0.4743083003952569,0.48374660504004785,253,57437831,57410096,14351500
multiemo_en_Nreviews_sentence-run-5,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nreviews_sentence,4,16,5e-05,0.01,0,128,True,320.240373,0.4743083003952569,0.168603,0.8205128205128205,0.2909090909090909,0.42953020134228187,110,0.36904761904761907,0.775,0.5000000000000001,40,0.5638297872340425,0.6162790697674418,0.5888888888888889,86,0.1111111111111111,0.23529411764705882,0.1509433962264151,17,0.4661253344763983,0.4793705695808979,0.41734062161439645,253,0.614215674345184,0.4743083003952569,0.4761217562369348,253,57437831,57410096,14351500
multiemo_en_hotels_sentence-run-1,multiemo_en_hotels_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_hotels_sentence,4,16,5e-05,0.01,0,128,True,137.566004,0.8,0.770794,0.6194331983805668,0.5331010452961672,0.5730337078651684,287,0.8204444444444444,0.89351403678606,0.8554216867469879,1033,0.8294360385144429,0.8328729281767956,0.8311509303928325,724,0.8005181347150259,0.7006802721088435,0.7472793228536881,441,0.7674579540136199,0.7400420705919666,0.7517214119646692,2485,0.7963125264950168,0.8,0.7965451636015409,2485,57437831,57410096,14351500
multiemo_en_hotels_sentence-run-2,multiemo_en_hotels_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_hotels_sentence,4,16,5e-05,0.01,0,128,True,145.891794,0.8008048289738431,0.732297,0.6015325670498084,0.5470383275261324,0.572992700729927,287,0.8413729128014842,0.8780251694094869,0.8593083846518238,1033,0.8240866035182679,0.8411602209944752,0.8325358851674641,724,0.7788697788697788,0.7188208616780045,0.7476415094339622,441,0.7614654655598347,0.7462611449020248,0.7531196199957944,2485,0.7975446032579584,0.8008048289738431,0.7986238844975632,2485,57437831,57410096,14351500
multiemo_en_hotels_sentence-run-3,multiemo_en_hotels_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_hotels_sentence,4,16,5e-05,0.01,0,128,True,139.84274,0.8024144869215292,0.799889,0.625,0.5400696864111498,0.5794392523364487,287,0.8355018587360595,0.8702807357212003,0.8525367472735893,1033,0.837431693989071,0.8466850828729282,0.842032967032967,724,0.7622377622377622,0.7414965986394558,0.7517241379310345,441,0.7650428287407232,0.7496330259111836,0.7564332761435099,2485,0.7987508328649056,0.8024144869215292,0.8000449651161501,2485,57437831,57410096,14351500
multiemo_en_hotels_sentence-run-4,multiemo_en_hotels_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_hotels_sentence,4,16,5e-05,0.01,0,128,True,139.648168,0.8024144869215292,0.781926,0.6156716417910447,0.5749128919860628,0.5945945945945946,287,0.8310749774164409,0.8906098741529526,0.8598130841121495,1033,0.8361111111111111,0.8314917127071824,0.8337950138504155,724,0.7871794871794872,0.6961451247165533,0.7388688327316486,441,0.7675093043745209,0.7482899008906878,0.7567678813222021,2485,0.7998747731009301,0.8024144869215292,0.800138555251049,2485,57437831,57410096,14351500
multiemo_en_hotels_sentence-run-5,multiemo_en_hotels_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_hotels_sentence,4,16,5e-05,0.01,0,128,True,136.721591,0.8,0.782516,0.6,0.5226480836236934,0.558659217877095,287,0.8259693417493237,0.8867376573088093,0.8552754435107376,1033,0.844319775596073,0.8314917127071824,0.83785664578984,724,0.774818401937046,0.7256235827664399,0.7494145199063232,441,0.7612768798206107,0.7416252591015313,0.7503014567709989,2485,0.7961403472083884,0.8,0.797156838433743,2485,57437831,57410096,14351500
multiemo_en_medicine_sentence-run-1,multiemo_en_medicine_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_medicine_sentence,4,16,5e-05,0.01,0,128,True,126.489963,0.7598233995584989,0.698446,0.45652173913043476,0.27450980392156865,0.34285714285714286,153,0.7172503242542153,0.78328611898017,0.7488151658767772,706,0.7429078014184397,0.8088803088803089,0.7744916820702404,518,0.8436754176610979,0.7961711711711712,0.8192352259559675,888,0.6900888206160469,0.6657118507383046,0.6713498041900321,2265,0.7550713320212977,0.7598233995584989,0.7548733871644288,2265,57437831,57410096,14351500
multiemo_en_medicine_sentence-run-2,multiemo_en_medicine_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_medicine_sentence,4,16,5e-05,0.01,0,128,True,129.031698,0.7637969094922737,0.731167,0.44680851063829785,0.27450980392156865,0.3400809716599191,153,0.738544474393531,0.7762039660056658,0.7569060773480665,706,0.7641509433962265,0.7818532818532818,0.7729007633587787,518,0.8175750834260289,0.8277027027027027,0.8226077224398435,888,0.6917697529635211,0.6650674386208048,0.673123883701652,2265,0.7556781297179036,0.7637969094922737,0.7581661510896825,2265,57437831,57410096,14351500
multiemo_en_medicine_sentence-run-3,multiemo_en_medicine_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_medicine_sentence,4,16,5e-05,0.01,0,128,True,133.515048,0.7607064017660045,0.695349,0.45348837209302323,0.2549019607843137,0.3263598326359833,153,0.7329700272479565,0.7620396600566572,0.7472222222222222,706,0.7794970986460348,0.777992277992278,0.778743961352657,518,0.8006465517241379,0.8367117117117117,0.8182819383259913,888,0.6916505124277881,0.6579114026362402,0.6676519886342135,2265,0.7512645453408258,0.7607064017660045,0.7538612258262034,2265,57437831,57410096,14351500
multiemo_en_medicine_sentence-run-4,multiemo_en_medicine_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_medicine_sentence,4,16,5e-05,0.01,0,128,True,135.039732,0.7589403973509934,0.741473,0.45348837209302323,0.2549019607843137,0.3263598326359833,153,0.7262210796915167,0.8002832861189801,0.7614555256064689,706,0.7680311890838206,0.7606177606177607,0.7643064985451017,518,0.8119369369369369,0.8119369369369369,0.8119369369369368,888,0.6899193944513244,0.6569349861144979,0.6660146984311226,2265,0.7509651033721247,0.7589403973509934,0.7525083539593092,2265,57437831,57410096,14351500
multiemo_en_medicine_sentence-run-5,multiemo_en_medicine_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_medicine_sentence,4,16,5e-05,0.01,0,128,True,134.906283,0.7536423841059603,0.733745,0.46464646464646464,0.3006535947712418,0.3650793650793651,153,0.7213541666666666,0.7847025495750708,0.7516960651289009,706,0.7673956262425448,0.7451737451737451,0.7561214495592556,518,0.8055865921787709,0.8119369369369369,0.8087492989343801,888,0.6897457124336117,0.6606167066142488,0.6704115446754755,2265,0.7475667898481071,0.7536423841059603,0.7489602000722168,2265,57437831,57410096,14351500
multiemo_en_products_sentence-run-1,multiemo_en_products_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_products_sentence,4,16,5e-05,0.01,0,128,True,50.329019,0.683288409703504,0.279866,0.5076923076923077,0.25190839694656486,0.33673469387755095,131,0.7295918367346939,0.8313953488372093,0.7771739130434783,344,0.7031963470319634,0.7938144329896907,0.7457627118644067,194,0.5151515151515151,0.4657534246575342,0.48920863309352514,73,0.61390800165262,0.5857179008577498,0.5872199879697403,742,0.6624170297502542,0.683288409703504,0.6628709801919648,742,57437831,57410096,14351500
multiemo_en_products_sentence-run-2,multiemo_en_products_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_products_sentence,4,16,5e-05,0.01,0,128,True,45.555788,0.6725067385444744,0.238433,0.4777777777777778,0.3282442748091603,0.3891402714932127,131,0.7212276214833759,0.8197674418604651,0.7673469387755103,344,0.7333333333333333,0.7371134020618557,0.7352185089974292,194,0.4696969696969697,0.4246575342465753,0.4460431654676259,73,0.6005089255728642,0.5774456632445141,0.5844372211834445,742,0.6566654125791317,0.6725067385444744,0.6605636985566367,742,57437831,57410096,14351500
multiemo_en_products_sentence-run-3,multiemo_en_products_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_products_sentence,4,16,5e-05,0.01,0,128,True,58.839429,0.6698113207547169,0.260267,0.4166666666666667,0.3816793893129771,0.398406374501992,131,0.7202072538860104,0.8081395348837209,0.7616438356164383,344,0.7323232323232324,0.7474226804123711,0.7397959183673469,194,0.631578947368421,0.3287671232876712,0.43243243243243246,73,0.6251940250610826,0.5665021819741851,0.5830696402295524,742,0.6610654971680898,0.6698113207547169,0.65941332916799,742,57437831,57410096,14351500
multiemo_en_products_sentence-run-4,multiemo_en_products_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_products_sentence,4,16,5e-05,0.01,0,128,True,46.482681,0.692722371967655,0.288734,0.4875,0.29770992366412213,0.3696682464454976,131,0.7191283292978208,0.8633720930232558,0.7846763540290621,344,0.7317073170731707,0.7731958762886598,0.7518796992481203,194,0.6363636363636364,0.3835616438356164,0.47863247863247854,73,0.643674820683657,0.5794598842029135,0.5962141945887897,742,0.6733806067994487,0.692722371967655,0.6727224240763664,742,57437831,57410096,14351500
multiemo_en_products_sentence-run-5,multiemo_en_products_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_products_sentence,4,16,5e-05,0.01,0,128,True,47.746401,0.6752021563342318,0.245036,0.45454545454545453,0.3435114503816794,0.3913043478260869,131,0.7410468319559229,0.7819767441860465,0.7609618104667608,344,0.7142857142857143,0.7989690721649485,0.7542579075425792,194,0.5079365079365079,0.4383561643835616,0.47058823529411764,73,0.6044536271808999,0.590703357779059,0.5942780752823862,742,0.6605341757265306,0.6752021563342318,0.6653783121368114,742,57437831,57410096,14351500
multiemo_en_reviews_sentence-run-1,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_reviews_sentence,4,16,5e-05,0.01,0,128,True,20.38121,0.6205533596837944,0.115494,0.6534653465346535,0.6,0.6255924170616114,110,0.65625,0.525,0.5833333333333334,40,0.6224489795918368,0.7093023255813954,0.6630434782608696,86,0.4090909090909091,0.5294117647058824,0.46153846153846156,17,0.5853138088043499,0.5909285225718194,0.583376922548569,253,0.6269420783330248,0.6205533596837944,0.62061815093557,253,57437831,57410096,14351500
multiemo_en_reviews_sentence-run-2,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_reviews_sentence,4,16,5e-05,0.01,0,128,True,20.10498,0.6047430830039525,0.098502,0.6842105263157895,0.5909090909090909,0.6341463414634148,110,0.48,0.6,0.5333333333333332,40,0.6404494382022472,0.6627906976744186,0.6514285714285715,86,0.3684210526315789,0.4117647058823529,0.3888888888888889,17,0.5432702542874038,0.5663661236164655,0.5519492837785521,253,0.6158299109678537,0.6047430830039525,0.6076023681750087,253,57437831,57410096,14351500
multiemo_en_reviews_sentence-run-3,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_reviews_sentence,4,16,5e-05,0.01,0,128,True,21.756798,0.6403162055335968,0.120729,0.6923076923076923,0.6545454545454545,0.6728971962616823,110,0.5454545454545454,0.6,0.5714285714285713,40,0.6210526315789474,0.686046511627907,0.6519337016574586,86,0.7,0.4117647058823529,0.5185185185185185,17,0.6397037173352962,0.5880891680139285,0.6036944969665576,253,0.6453855900704247,0.6403162055335968,0.6393555241236527,253,57437831,57410096,14351500
multiemo_en_reviews_sentence-run-4,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_reviews_sentence,4,16,5e-05,0.01,0,128,True,19.82252,0.6245059288537549,0.097397,0.7,0.6363636363636364,0.6666666666666666,110,0.5454545454545454,0.6,0.5714285714285713,40,0.6041666666666666,0.6744186046511628,0.6373626373626373,86,0.46153846153846156,0.35294117647058826,0.4000000000000001,17,0.5777899184149184,0.5659308543713468,0.5688644688644688,253,0.6269670711370315,0.6245059288537549,0.6237298932951106,253,57437831,57410096,14351500
multiemo_en_reviews_sentence-run-5,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_reviews_sentence,4,16,5e-05,0.01,0,128,True,19.940037,0.6205533596837944,0.101705,0.6486486486486487,0.6545454545454545,0.6515837104072398,110,0.5405405405405406,0.5,0.5194805194805195,40,0.6373626373626373,0.6744186046511628,0.655367231638418,86,0.5,0.4117647058823529,0.45161290322580644,17,0.5816379566379566,0.5601821912697426,0.5695110911879959,253,0.6177318568622916,0.6205533596837944,0.6185471549397622,253,57437831,57410096,14351500
multiemo_en_Nhotels_sentence-run-1,multiemo_en_hotels_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nhotels_sentence,4,16,5e-05,0.01,0,128,True,457.778231,0.7038229376257545,2.620848,0.5427350427350427,0.4425087108013937,0.48752399232245675,287,0.8231441048034934,0.7299128751210068,0.7737301180092354,1033,0.7858176555716353,0.75,0.7674911660777384,724,0.5046583850931677,0.7369614512471655,0.599078341013825,441,0.6640887970508348,0.6648457592923915,0.6569559043558137,2485,0.7233638422482563,0.7038229376257545,0.7078630786026014,2485,267877805,267836432,66958084
multiemo_en_Nhotels_sentence-run-2,multiemo_en_hotels_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nhotels_sentence,4,16,5e-05,0.01,0,128,True,464.222731,0.7509054325955734,2.606779,0.6378378378378379,0.41114982578397213,0.5,287,0.7953917050691244,0.8354307841239109,0.8149197355996223,1033,0.8220946915351507,0.7914364640883977,0.8064743138634765,724,0.6023166023166023,0.7074829931972789,0.6506777893639207,441,0.7144102091896789,0.68637501679839,0.693017959706755,2485,0.7507111746836764,0.7509054325955734,0.7469410041131009,2485,267877805,267836432,66958084
multiemo_en_Nhotels_sentence-run-3,multiemo_en_hotels_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nhotels_sentence,4,16,5e-05,0.01,0,128,True,459.076416,0.7243460764587525,2.615791,0.515748031496063,0.4564459930313589,0.4842883548983364,287,0.8402234636871508,0.7279767666989352,0.7800829875518672,1033,0.7712418300653595,0.8149171270718232,0.7924781732706515,724,0.5726795096322241,0.7414965986394558,0.6462450592885376,441,0.6749732087201994,0.6852091213603932,0.6757736437523482,2485,0.7351715379248804,0.7243460764587525,0.7257805845437014,2485,267877805,267836432,66958084
multiemo_en_Nhotels_sentence-run-4,multiemo_en_hotels_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nhotels_sentence,4,16,5e-05,0.01,0,128,True,458.723851,0.717907444668008,2.63388,0.4646153846153846,0.5261324041811847,0.4934640522875817,287,0.8404977375565611,0.7192642787996127,0.775169535732916,1033,0.7840440165061898,0.787292817679558,0.7856650585802895,724,0.5828779599271403,0.7256235827664399,0.6464646464646465,441,0.6680087746513189,0.6895782708566989,0.6751908232663585,2485,0.7349198497218887,0.717907444668008,0.7228518007733107,2485,267877805,267836432,66958084
multiemo_en_Nhotels_sentence-run-5,multiemo_en_hotels_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nhotels_sentence,4,16,5e-05,0.01,0,128,True,458.215472,0.7323943661971831,2.642776,0.5580357142857143,0.4355400696864111,0.4892367906066536,287,0.8209109730848861,0.7676669893514037,0.7933966983491747,1033,0.7550761421319797,0.8218232044198895,0.7870370370370371,724,0.6055226824457594,0.6961451247165533,0.6476793248945147,441,0.6848863779870848,0.6802938470435644,0.6793374627218451,2485,0.7331460422771914,0.7323943661971831,0.7305557929143272,2485,267877805,267836432,66958084
multiemo_en_Nmedicine_sentence-run-1,multiemo_en_medicine_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nmedicine_sentence,4,16,5e-05,0.01,0,128,True,474.280232,0.6503311258278146,2.571358,0.22916666666666666,0.5032679738562091,0.3149284253578732,153,0.6252723311546841,0.8130311614730878,0.7068965517241379,706,0.7634660421545667,0.6293436293436293,0.68994708994709,518,0.8493150684931506,0.5585585585585585,0.6739130434782609,888,0.616805027117267,0.6260503308078712,0.5964212776268405,2265,0.7179567136658677,0.6503311258278146,0.6636116511250703,2265,267877805,267836432,66958084
multiemo_en_Nmedicine_sentence-run-2,multiemo_en_medicine_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nmedicine_sentence,4,16,5e-05,0.01,0,128,True,472.48099,0.6419426048565121,2.58721,0.2326283987915408,0.5032679738562091,0.31818181818181823,153,0.6328963051251489,0.7521246458923513,0.6873786407766991,706,0.670753064798599,0.7393822393822393,0.7033976124885216,518,0.8835877862595419,0.5213963963963963,0.6558073654390935,888,0.6049663887437077,0.6290428138817991,0.5911913592215331,2265,0.7128004318753238,0.6419426048565121,0.6537254050106566,2265,267877805,267836432,66958084
multiemo_en_Nmedicine_sentence-run-3,multiemo_en_medicine_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nmedicine_sentence,4,16,5e-05,0.01,0,128,True,472.233322,0.6622516556291391,2.524418,0.34523809523809523,0.3790849673202614,0.3613707165109034,153,0.5826001955034213,0.8441926345609065,0.6894158473105843,706,0.7387580299785867,0.666023166023166,0.700507614213198,518,0.8253706754530478,0.5641891891891891,0.6702341137123745,888,0.6229917490432878,0.6133724892733807,0.605382072936765,2265,0.6974582719329177,0.6622516556291391,0.6622729116849738,2265,267877805,267836432,66958084
multiemo_en_Nmedicine_sentence-run-4,multiemo_en_medicine_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nmedicine_sentence,4,16,5e-05,0.01,0,128,True,474.657414,0.6609271523178808,2.542728,0.24600638977635783,0.5032679738562091,0.33047210300429186,153,0.626848691695108,0.7804532577903682,0.6952681388012618,706,0.7622377622377622,0.6312741312741312,0.6906019007391763,518,0.8416149068322981,0.6103603603603603,0.7075718015665796,888,0.6191769376353815,0.6313389308202673,0.6059784860278273,2265,0.7162858066572939,0.6609271523178808,0.6743828177162753,2265,267877805,267836432,66958084
multiemo_en_Nmedicine_sentence-run-5,multiemo_en_medicine_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nmedicine_sentence,4,16,5e-05,0.01,0,128,True,477.683787,0.6662251655629139,2.575983,0.2219020172910663,0.5032679738562091,0.308,153,0.6699507389162561,0.7705382436260623,0.7167325428194993,706,0.7435897435897436,0.6718146718146718,0.7058823529411764,518,0.8463949843260188,0.6081081081081081,0.7077326343381388,888,0.6204593710307712,0.6384322493512629,0.6095868825247036,2265,0.7257017499255637,0.6662251655629139,0.683112941874774,2265,267877805,267836432,66958084
multiemo_en_Nproducts_sentence-run-1,multiemo_en_products_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nproducts_sentence,4,16,5e-05,0.01,0,128,True,684.093197,0.5862533692722371,0.903447,0.5365853658536586,0.33587786259541985,0.41314553990610325,131,0.7236024844720497,0.6773255813953488,0.6996996996996996,344,0.8235294117647058,0.5773195876288659,0.6787878787878787,194,0.22772277227722773,0.6301369863013698,0.33454545454545453,73,0.5778600085919106,0.5551650044802511,0.531544643234784,742,0.6679250752611926,0.5862533692722371,0.6077162117130227,742,267877805,267836432,66958084
multiemo_en_Nproducts_sentence-run-2,multiemo_en_products_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nproducts_sentence,4,16,5e-05,0.01,0,128,True,677.911567,0.6415094339622641,0.873132,0.5757575757575758,0.2900763358778626,0.38578680203045684,131,0.7116402116402116,0.7819767441860465,0.7451523545706371,344,0.8205128205128205,0.6597938144329897,0.7314285714285713,194,0.2887323943661972,0.5616438356164384,0.38139534883720927,73,0.5991607505692012,0.5733726825283343,0.5609407692167186,742,0.6745086619901548,0.6415094339622641,0.6423308414562643,742,267877805,267836432,66958084
multiemo_en_Nproducts_sentence-run-3,multiemo_en_products_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nproducts_sentence,4,16,5e-05,0.01,0,128,True,677.596168,0.6388140161725068,0.876753,0.5932203389830508,0.26717557251908397,0.3684210526315789,131,0.729050279329609,0.7587209302325582,0.7435897435897436,344,0.8074534161490683,0.6701030927835051,0.732394366197183,194,0.2926829268292683,0.6575342465753424,0.4050632911392405,73,0.605601740322749,0.5883834605276224,0.5623671133894366,742,0.6826374351585188,0.6388140161725068,0.6411215053706559,742,267877805,267836432,66958084
multiemo_en_Nproducts_sentence-run-4,multiemo_en_products_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nproducts_sentence,4,16,5e-05,0.01,0,128,True,681.225782,0.5929919137466307,0.880293,0.5625,0.3435114503816794,0.4265402843601896,131,0.7450980392156863,0.6627906976744186,0.7015384615384616,344,0.7916666666666666,0.5876288659793815,0.6745562130177515,194,0.25,0.726027397260274,0.3719298245614035,73,0.5873161764705882,0.5799896028239384,0.5436411958694515,742,0.6763268986840019,0.5929919137466307,0.6135051085429136,742,267877805,267836432,66958084
multiemo_en_Nproducts_sentence-run-5,multiemo_en_products_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nproducts_sentence,4,16,5e-05,0.01,0,128,True,679.695474,0.5862533692722371,0.851635,0.5256410256410257,0.31297709923664124,0.3923444976076555,131,0.7392739273927392,0.6511627906976745,0.6924265842349305,344,0.8066666666666666,0.6237113402061856,0.7034883720930233,194,0.23222748815165878,0.6712328767123288,0.3450704225352113,73,0.5759522769630225,0.5647710267132076,0.5333324691177052,742,0.6692926487203249,0.5862533692722371,0.6081654436584042,742,267877805,267836432,66958084
multiemo_en_Nreviews_sentence-run-1,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nreviews_sentence,4,16,5e-05,0.01,0,128,True,740.409843,0.5177865612648221,0.398593,0.7241379310344828,0.38181818181818183,0.5000000000000001,110,0.3626373626373626,0.825,0.5038167938931297,40,0.7014925373134329,0.5465116279069767,0.6143790849673202,86,0.24324324324324326,0.5294117647058824,0.33333333333333337,17,0.5078777685571304,0.5706853936077602,0.48788230304844593,253,0.6269729654678972,0.5177865612648221,0.5282843467572388,253,267877805,267836432,66958084
multiemo_en_Nreviews_sentence-run-2,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nreviews_sentence,4,16,5e-05,0.01,0,128,True,739.05187,0.5375494071146245,0.374429,0.7547169811320755,0.36363636363636365,0.49079754601227,110,0.4142857142857143,0.725,0.5272727272727273,40,0.6161616161616161,0.7093023255813954,0.6594594594594594,86,0.1935483870967742,0.35294117647058826,0.25,17,0.49467817466904507,0.5377199664220869,0.4818824331861142,253,0.6160890042154191,0.5375494071146245,0.5377160184417877,253,267877805,267836432,66958084
multiemo_en_Nreviews_sentence-run-3,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nreviews_sentence,4,16,5e-05,0.01,0,128,True,740.478824,0.5612648221343873,0.369372,0.7619047619047619,0.43636363636363634,0.5549132947976878,110,0.38461538461538464,0.75,0.5084745762711865,40,0.6829268292682927,0.6511627906976745,0.6666666666666667,86,0.26666666666666666,0.47058823529411764,0.3404255319148936,17,0.5240284106137765,0.5770286655888571,0.5176200174126087,253,0.6421311456306155,0.5612648221343873,0.5711462958675085,253,267877805,267836432,66958084
multiemo_en_Nreviews_sentence-run-4,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nreviews_sentence,4,16,5e-05,0.01,0,128,True,743.016935,0.5138339920948617,0.37126,0.6944444444444444,0.45454545454545453,0.5494505494505494,110,0.38666666666666666,0.725,0.5043478260869565,40,0.6428571428571429,0.5232558139534884,0.5769230769230771,86,0.16666666666666666,0.35294117647058826,0.22641509433962262,17,0.4726587301587302,0.5139356112423827,0.4642841367000514,253,0.5927849927849927,0.5138339920948617,0.5299522320244936,253,267877805,267836432,66958084
