micro avg_f1-score,micro avg_support,model_name,task_name,epochs,batch_size,learning_rate,weight_decay,warmup_steps,max_seq_length,do_lower_case,training_time,accuracy,eval_time,meta_amb_precision,meta_amb_recall,meta_amb_f1-score,meta_amb_support,meta_minus_m_precision,meta_minus_m_recall,meta_minus_m_f1-score,meta_minus_m_support,meta_plus_m_precision,meta_plus_m_recall,meta_plus_m_f1-score,meta_plus_m_support,meta_zero_precision,meta_zero_recall,meta_zero_f1-score,meta_zero_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,model_size,memory,parameters,name,eval_task_name,micro avg_precision,micro avg_recall
,,distilbert-base-uncased,multiemo_en_Nproducts_text,4,8,5e-05,0.01,0,256,True,348.369424,0.7083333333333334,0.215893,0.43478260869565216,1.0,0.6060606060606061,10,1.0,0.6571428571428571,0.7931034482758621,35,0.5,0.5,0.5,2,0.0,0.0,0.0,1,0.483695652173913,0.5392857142857143,0.474791013584117,48,0.8405797101449276,0.7083333333333334,0.7254005572971091,48,267866225,267826192,66956548,multiemo_en_Nproducts_text-run-2,multiemo_en_products_text,,
,,distilbert-base-uncased,multiemo_en_Nproducts_text,4,8,5e-05,0.01,0,256,True,348.258199,0.8958333333333334,0.19991,0.6666666666666666,1.0,0.8,10,1.0,0.8857142857142857,0.9393939393939393,35,1.0,0.5,0.6666666666666666,2,1.0,1.0,1.0,1,0.9166666666666666,0.8464285714285714,0.8515151515151514,48,0.9305555555555555,0.8958333333333334,0.9002525252525252,48,267866225,267826192,66956548,multiemo_en_Nproducts_text-run-3,multiemo_en_products_text,,
,,distilbert-base-uncased,multiemo_en_Nproducts_text,4,8,5e-05,0.01,0,256,True,349.797269,0.875,0.205005,0.6428571428571429,0.9,0.75,10,1.0,0.8857142857142857,0.9393939393939393,35,0.5,0.5,0.5,2,1.0,1.0,1.0,1,0.7857142857142857,0.8214285714285714,0.7973484848484849,48,0.9047619047619048,0.875,0.882891414141414,48,267866225,267826192,66956548,multiemo_en_Nproducts_text-run-4,multiemo_en_products_text,,
,,distilbert-base-uncased,multiemo_en_Nproducts_text,4,8,5e-05,0.01,0,256,True,352.79325,0.7916666666666666,0.205149,0.5,0.9,0.6428571428571429,10,1.0,0.7714285714285715,0.870967741935484,35,1.0,0.5,0.6666666666666666,2,0.5,1.0,0.6666666666666666,1,0.75,0.7928571428571429,0.71178955453149,48,0.8854166666666666,0.7916666666666666,0.8106758832565285,48,267866225,267826192,66956548,multiemo_en_Nproducts_text-run-5,multiemo_en_products_text,,
,,distilbert-base-uncased,multiemo_en_Nreviews_text,4,8,5e-05,0.01,0,256,True,349.196952,0.7,0.225824,0.6,0.6666666666666666,0.631578947368421,18,0.4,0.5,0.4444444444444445,4,0.9130434782608695,0.75,0.8235294117647057,28,0.0,0.0,0.0,0,0.4782608695652174,0.47916666666666663,0.47488820089439276,50,0.759304347826087,0.7,0.7241004471964223,50,267866225,267826192,66956548,multiemo_en_Nreviews_text-run-1,multiemo_en_reviews_text,,
,,distilbert-base-uncased,multiemo_en_Nreviews_text,4,8,5e-05,0.01,0,256,True,352.161718,0.7,0.192007,0.6666666666666666,0.5555555555555556,0.606060606060606,18,0.5,0.75,0.6,4,0.9565217391304348,0.7857142857142857,0.8627450980392156,28,0.0,0.0,0.0,0,0.5307971014492754,0.5228174603174603,0.5172014260249554,50,0.8156521739130435,0.7,0.7493190730837789,50,267866225,267826192,66956548,multiemo_en_Nreviews_text-run-2,multiemo_en_reviews_text,,
,,distilbert-base-uncased,multiemo_en_Nreviews_text,4,8,5e-05,0.01,0,256,True,349.123948,0.68,0.196271,0.7777777777777778,0.3888888888888889,0.5185185185185185,18,0.375,0.75,0.5,4,0.8275862068965517,0.8571428571428571,0.8421052631578947,28,0.0,0.0,0.0,0,0.4950909961685823,0.4990079365079365,0.4651559454191033,50,0.7734482758620689,0.68,0.6982456140350877,50,267866225,267826192,66956548,multiemo_en_Nreviews_text-run-3,multiemo_en_reviews_text,,
,,distilbert-base-uncased,multiemo_en_Nreviews_text,4,8,5e-05,0.01,0,256,True,350.618672,0.66,0.182232,0.7692307692307693,0.5555555555555556,0.6451612903225806,18,0.2727272727272727,0.75,0.39999999999999997,4,0.9523809523809523,0.7142857142857143,0.8163265306122449,28,0.0,0.0,0.0,0,0.4985847485847486,0.5049603174603174,0.4653719552337064,50,0.8320745920745921,0.66,0.7214009216589862,50,267866225,267826192,66956548,multiemo_en_Nreviews_text-run-4,multiemo_en_reviews_text,,
,,distilbert-base-uncased,multiemo_en_Nreviews_text,4,8,5e-05,0.01,0,256,True,350.877274,0.7,0.183278,0.6666666666666666,0.6666666666666666,0.6666666666666666,18,0.5,0.5,0.5,4,0.9130434782608695,0.75,0.8235294117647057,28,0.0,0.0,0.0,0,0.519927536231884,0.47916666666666663,0.49754901960784303,50,0.7913043478260868,0.7,0.7411764705882352,50,267866225,267826192,66956548,multiemo_en_Nreviews_text-run-5,multiemo_en_reviews_text,,
,,distilbert-base-uncased,multiemo_en_hotels_text,4,8,5e-05,0.01,0,256,True,184.556042,0.8708860759493671,1.669852,0.7228915662650602,0.6976744186046512,0.7100591715976331,86,0.9,0.9161676646706587,0.9080118694362018,167,0.9,0.9,0.9,100,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.8747705106138841,0.8725081398664465,0.8735653793060778,395,0.8695409486045449,0.8708860759493671,0.8701343568436509,395,267866225,267826192,66956548,multiemo_en_hotels_text-run-1,multiemo_en_hotels_text,,
,,distilbert-base-uncased,multiemo_en_hotels_text,4,8,5e-05,0.01,0,256,True,185.607953,0.8911392405063291,1.646,0.7647058823529411,0.7558139534883721,0.7602339181286549,86,0.9117647058823529,0.9281437125748503,0.9198813056379822,167,0.9285714285714286,0.91,0.9191919191919193,100,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.8953081232492996,0.8925370355634247,0.8938744047872582,395,0.8908520370173386,0.8911392405063291,0.8909354099235425,395,267866225,267826192,66956548,multiemo_en_hotels_text-run-2,multiemo_en_hotels_text,,
,,distilbert-base-uncased,multiemo_en_hotels_text,4,8,5e-05,0.01,0,256,True,187.560223,0.8632911392405064,1.67112,0.6896551724137931,0.6976744186046512,0.6936416184971099,86,0.8971428571428571,0.9401197604790419,0.9181286549707602,167,0.9021739130434783,0.83,0.8645833333333334,100,1.0,0.9761904761904762,0.9879518072289156,42,0.8722429856500322,0.8609961638185424,0.8660763535075298,395,0.8641787171513702,0.8632911392405064,0.8631214526780158,395,267866225,267826192,66956548,multiemo_en_hotels_text-run-3,multiemo_en_hotels_text,,
,,distilbert-base-uncased,multiemo_en_hotels_text,4,8,5e-05,0.01,0,256,True,184.045137,0.8379746835443038,1.67267,0.6395348837209303,0.6395348837209303,0.6395348837209303,86,0.8902439024390244,0.874251497005988,0.8821752265861027,167,0.8640776699029126,0.89,0.8768472906403941,100,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.8425117330633359,0.8449942142293486,0.8436869692844758,395,0.8381734144243249,0.8379746835443038,0.8379949162124521,395,267866225,267826192,66956548,multiemo_en_hotels_text-run-4,multiemo_en_hotels_text,,
,,distilbert-base-uncased,multiemo_en_hotels_text,4,8,5e-05,0.01,0,256,True,187.763726,0.8784810126582279,1.648798,0.7941176470588235,0.627906976744186,0.7012987012987012,86,0.8901098901098901,0.9700598802395209,0.9283667621776505,167,0.8737864077669902,0.9,0.8866995073891626,100,0.9761904761904762,0.9761904761904762,0.9761904761904762,42,0.883551105281545,0.8685393332935458,0.8731388617639977,395,0.8742306584104038,0.8784810126582279,0.8734655400867649,395,267866225,267826192,66956548,multiemo_en_hotels_text-run-5,multiemo_en_hotels_text,,
,,distilbert-base-uncased,multiemo_en_medicine_text,4,8,5e-05,0.01,0,256,True,152.324149,0.8929663608562691,1.428241,0.4166666666666667,0.45454545454545453,0.43478260869565216,22,0.928,0.8721804511278195,0.8992248062015503,133,0.8942307692307693,0.9587628865979382,0.9253731343283582,97,0.9864864864864865,0.9733333333333334,0.9798657718120806,75,0.8063459805959806,0.8147055314011364,0.8098115802594104,327,0.8969955283441522,0.8929663608562691,0.8942301025439369,327,267866225,267826192,66956548,multiemo_en_medicine_text-run-1,multiemo_en_medicine_text,,
,,distilbert-base-uncased,multiemo_en_medicine_text,4,8,5e-05,0.01,0,256,True,151.569314,0.8899082568807339,1.429372,0.42857142857142855,0.13636363636363635,0.20689655172413793,22,0.9097744360902256,0.9097744360902256,0.9097744360902256,133,0.8392857142857143,0.9690721649484536,0.8995215311004785,97,0.9733333333333334,0.9733333333333334,0.9733333333333334,75,0.7877412280701754,0.7471358926839122,0.7473814630620439,327,0.8710681520314548,0.8899082568807339,0.8740223628583408,327,267866225,267826192,66956548,multiemo_en_medicine_text-run-2,multiemo_en_medicine_text,,
,,distilbert-base-uncased,multiemo_en_medicine_text,4,8,5e-05,0.01,0,256,True,154.41735,0.8807339449541285,1.433567,0.3333333333333333,0.5,0.4,22,0.9090909090909091,0.9022556390977443,0.9056603773584905,133,0.9651162790697675,0.8556701030927835,0.907103825136612,97,0.9736842105263158,0.9866666666666667,0.9801324503311258,75,0.7953061830050815,0.8111481022142987,0.7982241632065571,327,0.9017890492405669,0.8807339449541285,0.889149342513043,327,267866225,267826192,66956548,multiemo_en_medicine_text-run-3,multiemo_en_medicine_text,,
,,distilbert-base-uncased,multiemo_en_medicine_text,4,8,5e-05,0.01,0,256,True,151.956296,0.8990825688073395,1.431997,0.4583333333333333,0.5,0.4782608695652174,22,0.9285714285714286,0.8796992481203008,0.9034749034749036,133,0.9108910891089109,0.9484536082474226,0.9292929292929293,97,0.9736842105263158,0.9866666666666667,0.9801324503311258,75,0.8178700153849972,0.8287048807585976,0.822790288166044,327,0.9020369564720838,0.8990825688073395,0.900107795745705,327,267866225,267826192,66956548,multiemo_en_medicine_text-run-4,multiemo_en_medicine_text,,
,,distilbert-base-uncased,multiemo_en_medicine_text,4,8,5e-05,0.01,0,256,True,149.761502,0.8837920489296636,1.401699,0.5333333333333333,0.36363636363636365,0.43243243243243246,22,0.921875,0.8872180451127819,0.9042145593869733,133,0.8141592920353983,0.9484536082474226,0.8761904761904761,97,1.0,0.9466666666666667,0.9726027397260273,75,0.8173419063421828,0.7864936709158087,0.7963600519339773,327,0.8817007940696238,0.8837920489296636,0.8798462739507926,327,267866225,267826192,66956548,multiemo_en_medicine_text-run-5,multiemo_en_medicine_text,,
,,distilbert-base-uncased,multiemo_en_products_text,4,8,5e-05,0.01,0,256,True,27.59163,0.7083333333333334,0.18927,0.42857142857142855,0.9,0.5806451612903225,10,0.9259259259259259,0.7142857142857143,0.8064516129032259,35,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.3386243386243386,0.4035714285714286,0.3467741935483871,48,0.7644400352733686,0.7083333333333334,0.709005376344086,48,267866225,267826192,66956548,multiemo_en_products_text-run-1,multiemo_en_products_text,,
,,distilbert-base-uncased,multiemo_en_products_text,4,8,5e-05,0.01,0,256,True,28.160138,0.7916666666666666,0.190046,0.5294117647058824,0.9,0.6666666666666667,10,0.9655172413793104,0.8,0.8750000000000001,35,0.5,0.5,0.5,2,0.0,0.0,0.0,1,0.4987322515212982,0.55,0.5104166666666667,48,0.8351504394861394,0.7916666666666666,0.7977430555555557,48,267866225,267826192,66956548,multiemo_en_products_text-run-2,multiemo_en_products_text,,
,,distilbert-base-uncased,multiemo_en_products_text,4,8,5e-05,0.01,0,256,True,29.769238,0.8125,0.190897,0.5833333333333334,0.7,0.6363636363636365,10,0.9117647058823529,0.8857142857142857,0.8985507246376812,35,0.5,0.5,0.5,2,0.0,0.0,0.0,1,0.4987745098039216,0.5214285714285714,0.5087285902503293,48,0.80718954248366,0.8125,0.8086023276240667,48,267866225,267826192,66956548,multiemo_en_products_text-run-3,multiemo_en_products_text,,
,,distilbert-base-uncased,multiemo_en_products_text,4,8,5e-05,0.01,0,256,True,31.69209,0.8333333333333334,0.215803,0.6428571428571429,0.9,0.75,10,0.9117647058823529,0.8857142857142857,0.8985507246376812,35,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.38865546218487396,0.4464285714285714,0.4121376811594203,48,0.7987570028011204,0.8333333333333334,0.8114432367149759,48,267866225,267826192,66956548,multiemo_en_products_text-run-4,multiemo_en_products_text,,
,,distilbert-base-uncased,multiemo_en_products_text,4,8,5e-05,0.01,0,256,True,29.976544,0.8333333333333334,0.208691,0.6666666666666666,0.8,0.7272727272727272,10,0.8857142857142857,0.8857142857142857,0.8857142857142857,35,1.0,0.5,0.6666666666666666,2,0.0,0.0,0.0,1,0.638095238095238,0.5464285714285715,0.5699134199134198,48,0.8263888888888888,0.8333333333333334,0.8251262626262627,48,267866225,267826192,66956548,multiemo_en_products_text-run-5,multiemo_en_products_text,,
0.8000000000000002,50.0,distilbert-base-uncased,multiemo_en_reviews_text,4,8,5e-05,0.01,0,256,True,30.369412,,0.170565,0.6666666666666666,0.8888888888888888,0.761904761904762,18,1.0,0.25,0.4,4,0.92,0.8214285714285714,0.8679245283018867,28,0.0,0.0,0.0,0,0.6466666666666666,0.49007936507936506,0.5074573225516622,50,0.8352,0.8,0.7923234501347709,50,267866225,267826192,66956548,multiemo_en_reviews_text-run-1,multiemo_en_reviews_text,0.8,0.8
0.76,50.0,distilbert-base-uncased,multiemo_en_reviews_text,4,8,5e-05,0.01,0,256,True,24.097556,,0.169781,0.625,0.8333333333333334,0.7142857142857143,18,0.0,0.0,0.0,4,0.8846153846153846,0.8214285714285714,0.8518518518518519,28,0.0,0.0,0.0,0,0.37740384615384615,0.41369047619047616,0.3915343915343915,50,0.7203846153846153,0.76,0.7341798941798942,50,267866225,267826192,66956548,multiemo_en_reviews_text-run-2,multiemo_en_reviews_text,0.76,0.76
0.8000000000000002,50.0,distilbert-base-uncased,multiemo_en_reviews_text,4,8,5e-05,0.01,0,256,True,28.026343,,0.180143,0.6818181818181818,0.8333333333333334,0.7499999999999999,18,1.0,0.25,0.4,4,0.8888888888888888,0.8571428571428571,0.8727272727272727,28,0.0,0.0,0.0,0,0.6426767676767676,0.48511904761904767,0.5056818181818181,50,0.8232323232323232,0.8,0.7907272727272726,50,267866225,267826192,66956548,multiemo_en_reviews_text-run-3,multiemo_en_reviews_text,0.8,0.8
0.76,50.0,distilbert-base-uncased,multiemo_en_reviews_text,4,8,5e-05,0.01,0,256,True,30.063301,,0.169672,0.6363636363636364,0.7777777777777778,0.7000000000000001,18,1.0,0.25,0.4,4,0.8518518518518519,0.8214285714285714,0.8363636363636364,28,0.0,0.0,0.0,0,0.622053872053872,0.46230158730158727,0.4840909090909091,50,0.7861279461279461,0.76,0.7523636363636365,50,267866225,267826192,66956548,multiemo_en_reviews_text-run-4,multiemo_en_reviews_text,0.76,0.76
0.76,50.0,distilbert-base-uncased,multiemo_en_reviews_text,4,8,5e-05,0.01,0,256,True,28.018666,,0.192292,0.6666666666666666,0.7777777777777778,0.717948717948718,18,1.0,0.25,0.4,4,0.8214285714285714,0.8214285714285714,0.8214285714285714,28,0.0,0.0,0.0,0,0.6220238095238095,0.46230158730158727,0.48484432234432234,50,0.78,0.76,0.7504615384615384,50,267866225,267826192,66956548,multiemo_en_reviews_text-run-5,multiemo_en_reviews_text,0.76,0.76
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nhotels_text,4,8,5e-05,0.01,0,256,True,66.357819,0.8075949367088607,0.492195,0.671875,0.5,0.5733333333333334,86,0.8757396449704142,0.8862275449101796,0.880952380952381,167,0.7401574803149606,0.94,0.8281938325991189,100,0.9714285714285714,0.8095238095238095,0.8831168831168832,42,0.8148001741784866,0.7839378386084972,0.7913991075004292,395,0.8072038449153298,0.8075949367088607,0.8008506497127477,395,57437831,57410096,14351500,multiemo_en_Nhotels_text-run-1,multiemo_en_hotels_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nhotels_text,4,8,5e-05,0.01,0,256,True,63.41795,0.789873417721519,0.480556,0.6197183098591549,0.5116279069767442,0.5605095541401273,86,0.9006211180124224,0.8682634730538922,0.8841463414634148,167,0.71900826446281,0.87,0.7873303167420814,100,0.8571428571428571,0.8571428571428571,0.8571428571428571,42,0.7741226373693111,0.7767585592933735,0.7722822673721201,395,0.7888615893727667,0.789873417721519,0.7863020059611376,395,57437831,57410096,14351500,multiemo_en_Nhotels_text-run-2,multiemo_en_hotels_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nhotels_text,4,8,5e-05,0.01,0,256,True,65.605577,0.7873417721518987,0.466731,0.6271186440677966,0.43023255813953487,0.5103448275862069,86,0.8888888888888888,0.8622754491017964,0.8753799392097263,167,0.7142857142857143,0.95,0.8154506437768242,100,0.8536585365853658,0.8333333333333334,0.8433734939759037,42,0.7709879459569414,0.7689603351436661,0.7611372261371652,395,0.7839465260745108,0.7873417721518987,0.7773287497344519,395,57437831,57410096,14351500,multiemo_en_Nhotels_text-run-3,multiemo_en_hotels_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nhotels_text,4,8,5e-05,0.01,0,256,True,65.41999,0.769620253164557,0.46632,0.5555555555555556,0.5232558139534884,0.5389221556886228,86,0.8972602739726028,0.7844311377245509,0.8370607028753995,167,0.7121212121212122,0.94,0.810344827586207,100,0.9444444444444444,0.8095238095238095,0.8717948717948718,42,0.7773453715234537,0.7643026903004622,0.7645306394862752,395,0.7810102061012413,0.769620253164557,0.76907926618587,395,57437831,57410096,14351500,multiemo_en_Nhotels_text-run-4,multiemo_en_hotels_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nhotels_text,4,8,5e-05,0.01,0,256,True,65.119562,0.8202531645569621,0.490928,0.7333333333333333,0.5116279069767442,0.6027397260273971,86,0.8735632183908046,0.9101796407185628,0.8914956011730205,167,0.7401574803149606,0.94,0.8281938325991189,100,1.0,0.8095238095238095,0.8947368421052632,42,0.8367635080097746,0.7928328393047792,0.8042915004762,395,0.8227024611884229,0.8202531645569621,0.8129461075002115,395,57437831,57410096,14351500,multiemo_en_Nhotels_text-run-5,multiemo_en_hotels_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nmedicine_text,4,8,5e-05,0.01,0,256,True,76.984282,0.7584097859327217,0.43484,0.16279069767441862,0.3181818181818182,0.2153846153846154,22,0.7931034482758621,0.8646616541353384,0.827338129496403,133,0.8354430379746836,0.6804123711340206,0.75,97,1.0,0.8,0.888888888888889,75,0.6978342959812411,0.6658139608627943,0.6704029084424769,327,0.8107098735567926,0.7584097859327217,0.7773428117068801,327,57437831,57410096,14351500,multiemo_en_Nmedicine_text-run-1,multiemo_en_medicine_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nmedicine_text,4,8,5e-05,0.01,0,256,True,73.228983,0.7675840978593272,0.412262,0.21153846153846154,0.5,0.29729729729729726,22,0.8041958041958042,0.8646616541353384,0.8333333333333334,133,0.9014084507042254,0.6597938144329897,0.7619047619047619,97,1.0,0.8133333333333334,0.8970588235294117,75,0.7292856791096227,0.7094472004754153,0.6973985540162011,327,0.8380688312850092,0.7675840978593272,0.7906973930989041,327,57437831,57410096,14351500,multiemo_en_Nmedicine_text-run-2,multiemo_en_medicine_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nmedicine_text,4,8,5e-05,0.01,0,256,True,75.343026,0.7706422018348624,0.404684,0.21428571428571427,0.5454545454545454,0.30769230769230765,22,0.8161764705882353,0.8345864661654135,0.825278810408922,133,0.918918918918919,0.7010309278350515,0.7953216374269005,97,1.0,0.8133333333333334,0.8970588235294117,75,0.7373452759482171,0.723601318197086,0.7063378947643855,327,0.8483207689224957,0.7706422018348624,0.7980334041245647,327,57437831,57410096,14351500,multiemo_en_Nmedicine_text-run-3,multiemo_en_medicine_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nmedicine_text,4,8,5e-05,0.01,0,256,True,77.174418,0.7553516819571865,0.426297,0.20634920634920634,0.5909090909090909,0.30588235294117644,22,0.8057553956834532,0.8421052631578947,0.8235294117647058,133,0.9523809523809523,0.6185567010309279,0.75,97,1.0,0.8266666666666667,0.9051094890510949,75,0.7411213886034029,0.719559430441145,0.6961303134392443,327,0.853474319714172,0.7553516819571865,0.7856025541536511,327,57437831,57410096,14351500,multiemo_en_Nmedicine_text-run-4,multiemo_en_medicine_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nmedicine_text,4,8,5e-05,0.01,0,256,True,73.206509,0.7706422018348624,0.407226,0.2,0.4090909090909091,0.2686567164179105,22,0.7986577181208053,0.8947368421052632,0.8439716312056736,133,0.88,0.6804123711340206,0.7674418604651163,97,1.0,0.7733333333333333,0.8721804511278195,75,0.7196644295302014,0.6893933639158816,0.6880626648041299,327,0.828689530611826,0.7706422018348624,0.7890338501873131,327,57437831,57410096,14351500,multiemo_en_Nmedicine_text-run-5,multiemo_en_medicine_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nproducts_text,4,8,5e-05,0.01,0,256,True,114.941924,0.7083333333333334,0.088522,0.5333333333333333,0.8,0.64,10,1.0,0.6857142857142857,0.8135593220338984,35,0.4,1.0,0.5714285714285715,2,0.0,0.0,0.0,1,0.4833333333333333,0.6214285714285714,0.5062469733656175,48,0.8569444444444444,0.7083333333333334,0.7503631961259081,48,57437831,57410096,14351500,multiemo_en_Nproducts_text-run-1,multiemo_en_products_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nproducts_text,4,8,5e-05,0.01,0,256,True,112.383113,0.7708333333333334,0.0856,0.5333333333333333,0.8,0.64,10,1.0,0.7714285714285715,0.870967741935484,35,0.5,1.0,0.6666666666666666,2,0.0,0.0,0.0,1,0.5083333333333333,0.6428571428571429,0.5444086021505377,48,0.8611111111111112,0.7708333333333334,0.7961917562724016,48,57437831,57410096,14351500,multiemo_en_Nproducts_text-run-2,multiemo_en_products_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nproducts_text,4,8,5e-05,0.01,0,256,True,116.643847,0.7916666666666666,0.090548,0.6428571428571429,0.9,0.75,10,1.0,0.7714285714285715,0.870967741935484,35,0.6666666666666666,1.0,0.8,2,0.0,0.0,0.0,1,0.5773809523809523,0.6678571428571429,0.605241935483871,48,0.8908730158730159,0.7916666666666666,0.8246639784946237,48,57437831,57410096,14351500,multiemo_en_Nproducts_text-run-3,multiemo_en_products_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nproducts_text,4,8,5e-05,0.01,0,256,True,123.236015,0.6666666666666666,0.086533,0.42857142857142855,0.6,0.5,10,0.9259259259259259,0.7142857142857143,0.8064516129032259,35,0.25,0.5,0.3333333333333333,2,0.0,0.0,0.0,1,0.4011243386243386,0.45357142857142857,0.4099462365591398,48,0.7748567019400352,0.6666666666666666,0.7060931899641577,48,57437831,57410096,14351500,multiemo_en_Nproducts_text-run-4,multiemo_en_products_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nproducts_text,4,8,5e-05,0.01,0,256,True,117.357601,0.6458333333333334,0.081625,0.42105263157894735,0.8,0.5517241379310345,10,1.0,0.6285714285714286,0.7719298245614035,35,0.5,0.5,0.5,2,0.0,0.0,0.0,1,0.48026315789473684,0.48214285714285715,0.4559134906231095,48,0.837719298245614,0.6458333333333334,0.6986413591449888,48,57437831,57410096,14351500,multiemo_en_Nproducts_text-run-5,multiemo_en_products_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nreviews_text,4,8,5e-05,0.01,0,256,True,112.63767,0.7,0.080071,0.8888888888888888,0.4444444444444444,0.5925925925925926,18,0.6,0.75,0.6666666666666665,4,0.8571428571428571,0.8571428571428571,0.8571428571428571,28,0.0,0.0,0.0,0,0.5865079365079365,0.5128968253968254,0.5291005291005291,50,0.848,0.7,0.7466666666666666,50,57437831,57410096,14351500,multiemo_en_Nreviews_text-run-1,multiemo_en_reviews_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nreviews_text,4,8,5e-05,0.01,0,256,True,113.316129,0.66,0.086553,0.8333333333333334,0.5555555555555556,0.6666666666666667,18,0.5,0.75,0.6,4,0.9523809523809523,0.7142857142857143,0.8163265306122449,28,0.0,0.0,0.0,0,0.5714285714285714,0.5049603174603174,0.5207482993197279,50,0.8733333333333333,0.66,0.7451428571428572,50,57437831,57410096,14351500,multiemo_en_Nreviews_text-run-2,multiemo_en_reviews_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nreviews_text,4,8,5e-05,0.01,0,256,True,110.597901,0.68,0.085229,1.0,0.5,0.6666666666666666,18,0.3333333333333333,0.75,0.46153846153846156,4,0.8461538461538461,0.7857142857142857,0.8148148148148148,28,0.0,0.0,0.0,0,0.5448717948717948,0.5089285714285714,0.48575498575498577,50,0.8605128205128204,0.68,0.7332193732193732,50,57437831,57410096,14351500,multiemo_en_Nreviews_text-run-3,multiemo_en_reviews_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nreviews_text,4,8,5e-05,0.01,0,256,True,117.704585,0.74,0.078575,0.8666666666666667,0.7222222222222222,0.7878787878787877,18,0.6,0.75,0.6666666666666665,4,0.9130434782608695,0.75,0.8235294117647057,28,0.0,0.0,0.0,0,0.5949275362318841,0.5555555555555556,0.5695187165775399,50,0.8713043478260869,0.74,0.7981461675579321,50,57437831,57410096,14351500,multiemo_en_Nreviews_text-run-4,multiemo_en_reviews_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_Nreviews_text,4,8,5e-05,0.01,0,256,True,111.232838,0.7,0.069933,0.9090909090909091,0.5555555555555556,0.6896551724137931,18,0.5,0.75,0.6,4,0.88,0.7857142857142857,0.830188679245283,28,0.0,0.0,0.0,0,0.5722727272727273,0.5228174603174603,0.529960962914769,50,0.8600727272727272,0.7,0.761181522446324,50,57437831,57410096,14351500,multiemo_en_Nreviews_text-run-5,multiemo_en_reviews_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_hotels_text,4,8,5e-05,0.01,0,256,True,60.426323,0.8607594936708861,0.471708,0.7088607594936709,0.6511627906976745,0.6787878787878788,86,0.9156626506024096,0.9101796407185628,0.9129129129129129,167,0.8363636363636363,0.92,0.8761904761904761,100,1.0,0.9523809523809523,0.975609756097561,42,0.8652217616149293,0.8584308459492973,0.8608752559972072,395,0.8595292445656245,0.8607594936708861,0.8593085352085044,395,57437831,57410096,14351500,multiemo_en_hotels_text-run-1,multiemo_en_hotels_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_hotels_text,4,8,5e-05,0.01,0,256,True,61.376264,0.8556962025316456,0.447855,0.7012987012987013,0.627906976744186,0.6625766871165645,86,0.9017341040462428,0.9341317365269461,0.9176470588235294,167,0.8380952380952381,0.88,0.8585365853658538,100,1.0,0.9523809523809523,0.975609756097561,42,0.8602820108600455,0.8486049164130212,0.8535925218508771,395,0.8524324240428726,0.8556962025316456,0.8533111954638909,395,57437831,57410096,14351500,multiemo_en_hotels_text-run-2,multiemo_en_hotels_text,,
,,huawei-noah/TinyBERT_General_4L_312D,multiemo_en_hotels_text,4,8,5e-05,0.01,0,256,True,65.851988,0.8379746835443038,0.494713,0.7166666666666667,0.5,0.5890410958904109,86,0.8548387096774194,0.9520958083832335,0.9008498583569404,167,0.8198198198198198,0.91,0.862559241706161,100,1.0,0.9047619047619048,0.9500000000000001,42,0.8478312990409764,0.8167144282862846,0.8256125489883781,395,0.8313250122315046,0.8379746835443038,0.8284946449691153,395,57437831,57410096,14351500,multiemo_en_hotels_text-run-3,multiemo_en_hotels_text,,
